applicant_id,age,gender,state,employment_type,monthly_income,credit_score,loan_purpose,loan_amount,tenure_months,interest_rate,emi,existing_loans,num_dependents,application_date,debt_to_income,default_flag
APP102986,55,Male,Uttar Pradesh,Business Owner,123000.0,552,Business Expansion,67000.0,48,13.42,1811.0,0,1,2024-07-09,0.01,0
APP103734,39,Male,Gujarat,Business Owner,77200.0,747,Vehicle,356000.0,24,11.54,16682.0,2,1,2025-02-08,0.65,0
APP103062,41,Female,Rajasthan,Salaried,41000.0,596,Business Expansion,198000.0,24,13.58,9467.0,3,0,2025-07-29,0.92,1
APP100392,46,Male,Tamil Nadu,Salaried,47000.0,670,Personal,136000.0,36,13.93,4644.0,1,0,2024-05-02,0.2,1
APP101143,32,Female,Karnataka,Salaried,47700.0,723,Personal,110000.0,60,10.97,2390.0,0,2,2025-01-18,0.05,0
APP100887,45,Male,Gujarat,Self-Employed,42500.0,749,Personal,70000.0,12,12.05,6221.0,4,0,2024-07-05,0.73,0
APP105803,48,Male,Uttar Pradesh,Business Owner,87600.0,740,Personal,266000.0,24,12.03,12525.0,0,2,2024-11-18,0.14,0
APP100006,39,Male,Tamil Nadu,Self-Employed,73400.0,582,Business Expansion,143000.0,36,13.91,4881.0,3,1,2025-07-05,0.27,0
APP103885,56,Male,Tamil Nadu,Business Owner,43900.0,723,Personal,196000.0,84,10.3,3284.0,1,2,2024-09-03,0.15,0
APP101683,43,Male,Delhi,Business Owner,95200.0,770,Home Renovation,112000.0,36,12.16,3729.0,1,1,2024-09-10,0.08,0
APP100267,42,Female,Gujarat,Salaried,41400.0,675,Education,236000.0,60,13.2,5394.0,1,1,2024-09-29,0.26,0
APP102930,51,Female,Maharashtra,Salaried,50400.0,621,Education,157000.0,60,13.9,3645.0,0,1,2024-07-03,0.07,0
APP101499,35,Female,Gujarat,Salaried,61000.0,744,Home Renovation,451000.0,60,9.89,9558.0,0,2,2025-06-27,0.16,0
APP101313,28,Female,Karnataka,Salaried,71200.0,657,Medical,138000.0,12,12.31,12281.0,2,1,2025-01-04,0.52,0
APP105429,43,Male,Maharashtra,Business Owner,89500.0,719,Personal,243000.0,12,13.46,21757.0,1,1,2025-04-26,0.49,0
APP101375,47,Male,Tamil Nadu,Salaried,66500.0,762,Personal,285000.0,24,11.73,13380.0,0,1,2024-11-11,0.2,1
APP102728,24,Female,Delhi,Self-Employed,26000.0,628,Personal,20000.0,36,13.51,679.0,1,2,2025-06-17,0.05,0
APP103752,49,Female,Maharashtra,Salaried,30000.0,675,Home Renovation,474000.0,24,13.77,22707.0,1,1,2025-09-15,1.51,1
APP104329,46,Female,Uttar Pradesh,Salaried,31400.0,713,Personal,202000.0,84,11.39,3500.0,2,1,2025-07-01,0.33,0
APP100571,23,Male,Rajasthan,Salaried,77600.0,607,Personal,189000.0,24,12.85,8972.0,1,1,2024-12-09,0.23,0
APP105223,51,Male,Telangana,Salaried,70200.0,580,Personal,213000.0,12,13.08,19033.0,2,1,2025-01-09,0.81,0
APP102350,24,Female,Gujarat,Business Owner,51900.0,821,Home Renovation,49000.0,24,9.67,2254.0,0,1,2025-03-06,0.04,0
APP104042,43,Male,Karnataka,Salaried,38300.0,711,Personal,325000.0,24,13.57,15538.0,0,1,2024-02-17,0.41,0
APP102199,52,Male,Gujarat,Salaried,25000.0,620,Business Expansion,307000.0,36,14.0,10493.0,0,0,2025-10-26,0.42,1
APP104242,44,Female,Gujarat,Self-Employed,41600.0,649,Personal,287000.0,60,13.07,6540.0,2,2,2024-10-13,0.47,1
APP100792,41,Female,Maharashtra,Self-Employed,21700.0,572,Medical,412000.0,24,14.72,19922.0,3,1,2025-06-27,3.67,1
APP102264,45,Male,Maharashtra,Self-Employed,27700.0,642,Home Renovation,470000.0,36,12.06,15624.0,1,1,2025-10-15,1.13,1
APP100517,47,Male,Delhi,Salaried,44300.0,681,Vehicle,223000.0,24,13.68,10673.0,0,1,2024-12-08,0.24,0
APP100786,46,Male,Gujarat,Salaried,58000.0,576,Vehicle,513000.0,24,13.07,24406.0,0,0,2025-05-31,0.42,0
APP102284,31,Female,Delhi,Salaried,19600.0,857,Home Renovation,377000.0,48,9.94,9551.0,2,2,2024-09-23,1.46,1
APP101373,23,Female,Delhi,Self-Employed,39800.0,634,Personal,245000.0,12,15.44,22164.0,1,2,2025-07-04,1.11,1
APP104091,52,Female,Maharashtra,Salaried,37500.0,636,Business Expansion,219000.0,60,14.28,5128.0,2,1,2025-07-29,0.41,1
APP102173,55,Female,Delhi,Self-Employed,63500.0,862,Home Renovation,129000.0,24,10.18,5963.0,0,2,2025-01-05,0.09,0
APP103844,31,Male,Karnataka,Salaried,28000.0,687,Personal,355000.0,24,13.15,16902.0,0,0,2025-01-23,0.6,1
APP101811,46,Male,Uttar Pradesh,Salaried,45200.0,445,Vehicle,20000.0,84,16.28,400.0,4,0,2025-01-07,0.04,0
APP105311,58,Male,Delhi,Self-Employed,40200.0,840,Education,192000.0,24,12.2,9056.0,0,3,2025-10-09,0.23,0
APP102219,39,Male,Punjab,Salaried,25100.0,874,Education,70000.0,24,11.74,3287.0,1,0,2024-07-13,0.26,0
APP100051,22,Female,Uttar Pradesh,Salaried,55300.0,726,Personal,413000.0,36,11.36,13592.0,1,1,2025-02-01,0.49,0
APP104320,35,Male,Punjab,Salaried,35900.0,756,Vehicle,412000.0,36,12.41,13765.0,2,2,2025-09-10,1.15,0
APP103032,47,Female,Maharashtra,Salaried,39900.0,606,Personal,453000.0,24,13.76,21699.0,1,0,2024-11-30,1.09,0
APP105721,47,Female,West Bengal,Self-Employed,12200.0,759,Personal,41000.0,24,12.14,1933.0,1,0,2024-08-10,0.32,0
APP100511,30,Female,Uttar Pradesh,Self-Employed,55800.0,734,Education,218000.0,24,12.09,10271.0,0,2,2025-07-10,0.18,1
APP104347,33,Female,Maharashtra,Salaried,,651,Personal,210000.0,12,14.01,18856.0,0,3,2024-05-05,0.73,1
APP105539,33,Female,Karnataka,Salaried,76000.0,587,Home Renovation,120000.0,24,14.8,5807.0,1,0,2025-08-26,0.15,0
APP102261,29,Male,Maharashtra,Salaried,64100.0,658,Home Renovation,126000.0,48,10.17,3206.0,1,0,2024-06-10,0.1,0
APP100674,58,Male,West Bengal,Salaried,21900.0,753,Education,92000.0,24,11.9,4326.0,0,1,2025-05-02,0.2,0
APP103780,26,Male,Punjab,Salaried,58300.0,644,Personal,479000.0,24,12.18,22588.0,0,5,2024-10-26,0.39,0
APP105558,34,Male,Uttar Pradesh,Self-Employed,41600.0,661,Personal,228000.0,36,12.55,7633.0,1,1,2024-06-09,0.37,1
APP100650,54,Male,Maharashtra,Salaried,56700.0,683,Personal,20000.0,24,12.26,944.0,0,2,2024-02-17,0.02,0
APP102610,45,Female,Uttar Pradesh,Salaried,16300.0,699,Vehicle,379000.0,48,13.02,10171.0,0,1,2025-05-23,0.62,1
APP100212,21,Female,Telangana,Self-Employed,49900.0,607,Home Renovation,163000.0,36,14.38,5601.0,0,0,2024-12-13,0.11,0
APP103457,30,Male,Uttar Pradesh,Salaried,29500.0,768,Business Expansion,534000.0,48,12.19,14112.0,0,1,2024-02-26,0.48,0
APP102397,53,Male,Karnataka,Business Owner,93000.0,507,Vehicle,327000.0,12,15.67,29618.0,0,1,2025-01-25,0.32,0
APP104986,52,Male,Rajasthan,Salaried,32000.0,697,Home Renovation,116000.0,60,12.54,2612.0,0,1,2025-12-12,0.08,0
APP101627,-32,Male,Uttar Pradesh,Salaried,56700.0,662,Personal,284000.0,60,13.29,6504.0,1,0,2024-05-25,0.23,0
APP104153,23,Female,Gujarat,Salaried,47900.0,723,Home Renovation,275000.0,36,12.29,9172.0,1,1,2025-10-14,0.38,0
APP102534,42,Male,Maharashtra,Salaried,39100.0,633,Home Renovation,227000.0,48,12.86,6074.0,2,1,2024-05-24,0.47,1
APP100060,34,Male,Maharashtra,Salaried,12000.0,784,Business Expansion,236000.0,36,11.26,7755.0,0,0,2024-04-27,0.65,0
APP105382,57,Female,West Bengal,Business Owner,19400.0,802,Business Expansion,20000.0,36,13.74,681.0,1,2,2025-05-07,0.07,0
APP104981,42,Male,Punjab,Self-Employed,57700.0,614,Personal,142000.0,12,13.22,12698.0,4,1,2024-06-08,1.1,1
APP103742,26,Male,Maharashtra,Salaried,55000.0,663,Vehicle,181000.0,24,10.98,8434.0,0,1,2025-12-07,0.15,1
APP100491,25,Female,Karnataka,Salaried,,695,Personal,311000.0,60,10.97,6757.0,1,3,2024-12-26,0.27,0
APP100396,56,Female,West Bengal,Business Owner,12000.0,636,Personal,172000.0,60,14.73,4068.0,0,1,2025-01-20,0.34,0
APP102116,29,Male,Maharashtra,Self-Employed,24300.0,631,Vehicle,123000.0,12,14.29,11061.0,1,2,2025-08-20,0.91,0
APP100278,48,Female,Delhi,Self-Employed,29100.0,692,Medical,33000.0,36,13.84,1125.0,1,0,2025-07-25,0.08,1
APP103182,26,Female,Telangana,Salaried,45100.0,830,Medical,20000.0,12,11.9,1776.0,0,0,2024-08-31,0.04,0
APP103716,30,Male,Karnataka,Salaried,35000.0,503,Education,433000.0,84,14.18,8158.0,2,2,2025-03-24,0.7,1
APP105881,56,Male,Telangana,Self-Employed,35300.0,561,Personal,444000.0,24,14.1,21339.0,0,0,2024-02-03,0.6,1
APP103015,25,Male,Punjab,Salaried,70500.0,595,Personal,300000.0,48,14.05,8205.0,1,0,2025-02-04,0.23,0
APP100181,26,Male,Maharashtra,Salaried,40500.0,722,Personal,247000.0,36,14.45,8496.0,1,2,2025-09-08,0.42,1
APP100422,55,Male,Karnataka,Business Owner,46900.0,703,Vehicle,183000.0,84,14.33,3463.0,1,1,2024-02-02,0.15,0
APP103122,54,Male,Tamil Nadu,Self-Employed,12000.0,783,Home Renovation,383000.0,24,11.43,17927.0,1,0,2024-08-26,2.99,1
APP101060,23,Male,Delhi,Self-Employed,41900.0,729,Business Expansion,192000.0,36,11.73,6352.0,2,2,2025-02-28,0.45,1
APP100661,50,Female,Telangana,Self-Employed,24000.0,712,Business Expansion,371000.0,84,11.69,6488.0,1,2,2024-08-31,0.54,1
APP105205,-32,Male,Punjab,Self-Employed,53400.0,835,Business Expansion,289000.0,24,12.37,13654.0,1,0,2025-01-03,0.51,0
APP103792,29,Female,Telangana,Salaried,13000.0,719,Personal,197000.0,24,12.2,9292.0,1,1,2024-05-25,1.43,0
APP104249,28,Female,Karnataka,Business Owner,50100.0,645,Medical,183000.0,84,14.01,3430.0,0,0,2025-11-16,0.07,0
APP100350,26,Male,Punjab,Salaried,41000.0,638,Medical,461000.0,24,15.16,22387.0,5,2,2025-11-07,3.28,1
APP100062,35,Male,Maharashtra,Salaried,46600.0,721,Medical,20000.0,36,12.9,673.0,0,2,2024-11-16,0.01,0
APP104470,28,Female,Maharashtra,Salaried,40900.0,718,Education,177000.0,24,11.79,8315.0,1,0,2025-11-08,0.41,0
APP100609,50,Female,Uttar Pradesh,Salaried,33800.0,716,Business Expansion,264000.0,84,12.04,4666.0,0,1,2024-04-26,0.14,0
APP101698,28,Female,West Bengal,Business Owner,25900.0,623,Education,126000.0,12,12.68,11235.0,0,1,2024-06-05,0.43,1
APP100077,29,Male,Maharashtra,Self-Employed,12000.0,771,Home Renovation,455000.0,48,11.18,11800.0,1,4,2025-08-21,1.97,1
APP102420,46,Male,Karnataka,Salaried,26700.0,626,Personal,103000.0,60,12.31,2307.0,0,2,2025-09-13,0.09,0
APP105212,46,Male,Telangana,Salaried,29700.0,624,Personal,45000.0,24,15.92,2202.0,1,2,2024-12-20,0.15,1
APP103265,21,Male,Telangana,Salaried,43900.0,631,Home Renovation,171000.0,36,12.93,5756.0,4,0,2025-03-21,0.66,1
APP101046,23,Female,Uttar Pradesh,Business Owner,,690,Medical,291000.0,24,11.22,13593.0,0,1,2024-10-07,0.22,1
APP100823,25,Female,Punjab,Salaried,53300.0,701,Education,373000.0,24,12.93,17721.0,0,1,2025-02-28,0.33,0
APP105438,31,Male,Karnataka,Self-Employed,26700.0,739,Business Expansion,408000.0,84,12.24,7255.0,0,0,2025-03-22,0.27,0
APP104829,22,Male,Maharashtra,Self-Employed,31300.0,635,Medical,476000.0,24,13.89,22829.0,0,1,2024-11-11,0.73,1
APP100695,44,Male,West Bengal,Self-Employed,44600.0,526,Personal,520000.0,84,15.03,10043.0,0,4,2024-10-13,0.23,0
APP101271,33,Female,Maharashtra,Self-Employed,55000.0,767,Business Expansion,230000.0,48,10.43,5881.0,3,0,2025-09-08,0.43,0
APP102609,24,Female,Punjab,Salaried,55200.0,626,Vehicle,201000.0,36,16.01,7068.0,1,2,2025-08-18,0.26,0
APP105262,51,Male,Maharashtra,Salaried,27600.0,648,Education,86000.0,36,12.0,2856.0,0,1,2025-04-06,0.1,0
APP100186,58,Male,Delhi,Salaried,35300.0,690,Personal,187000.0,24,13.9,8970.0,0,0,2024-06-03,0.25,1
APP104090,24,Male,Tamil Nadu,Salaried,23700.0,662,Education,427000.0,24,13.16,20332.0,1,5,2024-07-03,1.72,1
APP102092,51,Male,Delhi,Self-Employed,33500.0,606,Personal,201000.0,12,13.41,17991.0,1,0,2024-08-30,1.07,1
APP101940,39,Male,Telangana,Salaried,40700.0,547,Personal,148000.0,36,13.03,4989.0,0,0,2025-09-04,0.12,0
APP100546,28,Female,Uttar Pradesh,Business Owner,107300.0,647,Personal,258000.0,48,12.35,6839.0,1,1,2024-09-12,0.13,1
APP100635,43,Male,Delhi,Salaried,32900.0,637,Home Renovation,212000.0,24,14.34,10213.0,0,0,2024-02-11,0.31,0
APP104586,59,Female,Rajasthan,Salaried,55800.0,627,Education,20000.0,36,13.69,681.0,1,1,2024-01-19,0.02,1
APP105498,40,Male,Karnataka,Business Owner,54400.0,658,Personal,272000.0,12,12.59,24242.0,0,0,2025-05-21,0.45,1
APP103002,25,Female,Gujarat,Self-Employed,12000.0,603,Business Expansion,492000.0,60,14.57,11594.0,2,0,2025-12-06,2.9,1
APP100687,25,Female,Punjab,Salaried,53900.0,666,Personal,276000.0,36,11.98,9165.0,1,2,2025-05-11,0.34,0
APP102019,53,Male,Tamil Nadu,Salaried,55200.0,750,Personal,84000.0,36,14.18,2878.0,3,1,2025-03-07,0.21,0
APP105553,44,Female,Rajasthan,Salaried,56700.0,523,Medical,251000.0,60,16.29,6143.0,1,2,2025-01-08,0.22,0
APP105209,46,Female,Gujarat,Business Owner,80600.0,624,Business Expansion,20000.0,36,14.08,684.0,1,1,2025-08-01,0.02,0
APP103106,33,Male,Uttar Pradesh,Salaried,53300.0,735,Home Renovation,514000.0,36,11.8,17023.0,0,1,2025-02-12,0.32,0
APP100767,59,Female,Uttar Pradesh,Self-Employed,55900.0,745,Education,163000.0,24,13.39,7779.0,0,2,2024-01-30,0.14,0
APP105569,48,Male,Uttar Pradesh,Business Owner,116300.0,690,Vehicle,313000.0,24,12.49,14806.0,2,3,2024-03-12,0.38,1
APP100255,24,Male,Tamil Nadu,Business Owner,60300.0,674,Personal,360000.0,60,13.02,8195.0,1,0,2024-06-25,0.27,0
APP103897,37,Male,Uttar Pradesh,Business Owner,77700.0,752,Home Renovation,465000.0,24,11.36,21750.0,0,1,2024-11-23,0.28,0
APP103997,35,Male,Tamil Nadu,Self-Employed,27400.0,615,Medical,554000.0,24,15.0,26862.0,0,2,2024-07-14,0.98,0
APP102040,58,Male,Karnataka,Salaried,40800.0,578,Personal,194000.0,84,14.12,3648.0,1,1,2025-07-27,0.18,0
APP101647,59,Male,Maharashtra,Salaried,46200.0,718,Personal,107000.0,24,11.64,5019.0,1,2,2025-04-21,0.22,1
APP102269,52,Female,Punjab,Business Owner,83500.0,789,Medical,72000.0,24,10.93,3353.0,0,2,2025-02-28,0.04,1
APP100951,31,Male,Rajasthan,Salaried,52100.0,715,Personal,20000.0,60,11.58,441.0,0,1,2024-07-08,0.01,0
APP101831,54,Male,Gujarat,Salaried,81400.0,508,Vehicle,209000.0,36,16.11,7359.0,0,2,2025-06-13,0.09,0
APP103249,42,Male,Karnataka,Self-Employed,12000.0,808,Medical,205000.0,24,9.69,9430.0,0,0,2025-04-05,0.79,0
APP104617,37,Male,Karnataka,Self-Employed,37000.0,785,Home Renovation,477000.0,84,11.68,8339.0,0,4,2025-09-20,0.23,0
APP101012,48,Male,Maharashtra,Salaried,44500.0,543,Vehicle,339000.0,36,14.46,11662.0,0,0,2024-01-29,0.26,1
APP103915,26,Female,Tamil Nadu,Business Owner,87700.0,571,Personal,184000.0,36,15.02,6380.0,2,1,2024-08-31,0.22,1
APP104891,21,Female,Maharashtra,Self-Employed,32200.0,718,Vehicle,213000.0,24,14.16,10243.0,1,4,2024-10-30,0.64,0
APP105590,46,Female,Uttar Pradesh,Salaried,43300.0,601,Home Renovation,421000.0,24,15.88,20589.0,2,1,2025-04-16,1.43,1
APP105344,24,Male,Karnataka,Salaried,39200.0,713,Personal,240000.0,48,12.63,6395.0,0,1,2025-03-07,0.16,0
APP103806,23,Male,West Bengal,Business Owner,67800.0,628,Home Renovation,286000.0,24,13.63,13682.0,0,2,2025-12-12,0.2,0
APP102780,54,Female,Karnataka,Self-Employed,35500.0,712,Personal,20000.0,48,12.62,533.0,0,2,2025-03-11,0.02,0
APP104868,27,Male,Gujarat,Salaried,42000.0,715,Personal,130000.0,36,13.3,4399.0,1,1,2024-08-14,0.21,0
APP100360,48,Male,Maharashtra,Salaried,35600.0,755,Personal,206000.0,12,11.6,18264.0,0,1,2025-12-19,0.51,0
APP101061,44,Female,Gujarat,Salaried,42100.0,633,Home Renovation,287000.0,24,13.11,13659.0,1,2,2025-05-19,0.65,1
APP101557,30,Male,Maharashtra,Salaried,55000.0,689,Business Expansion,61000.0,36,13.01,2056.0,0,1,2024-10-18,0.04,0
APP101857,55,Male,West Bengal,Self-Employed,28100.0,625,Medical,253000.0,12,14.54,22780.0,0,0,2024-07-28,0.81,1
APP105808,43,Female,Telangana,Salaried,46600.0,512,Vehicle,118000.0,24,14.29,5682.0,0,1,2024-03-12,0.12,1
APP100584,28,Male,Uttar Pradesh,Self-Employed,30300.0,590,Education,93000.0,36,15.94,3267.0,1,0,2025-01-22,0.22,0
APP102639,55,Male,Karnataka,Self-Employed,45300.0,652,Education,20000.0,36,14.24,686.0,0,1,2024-10-25,0.02,0
APP102379,39,Female,Tamil Nadu,Self-Employed,,607,Vehicle,313000.0,24,15.42,15239.0,1,3,2025-12-16,0.48,1
APP102705,39,Male,Punjab,Salaried,49700.0,845,Personal,271000.0,12,9.0,23699.0,0,2,2024-09-04,0.48,0
APP102246,32,Male,Tamil Nadu,Salaried,58000.0,677,Education,228000.0,24,13.41,10883.0,1,1,2025-01-24,0.38,1
APP105505,30,Female,Rajasthan,Self-Employed,57400.0,570,Personal,366000.0,84,14.13,6885.0,1,1,2025-08-04,0.24,1
APP105917,24,Male,Punjab,Self-Employed,80900.0,609,Vehicle,158000.0,36,15.29,5500.0,0,1,2025-12-02,0.07,0
APP100378,23,Male,Maharashtra,Self-Employed,16700.0,530,Vehicle,259000.0,84,15.54,5077.0,0,1,2025-03-05,0.3,1
APP100667,41,Male,Uttar Pradesh,Salaried,54200.0,739,Vehicle,142000.0,24,12.18,6696.0,1,1,2024-12-06,0.25,0
APP103375,54,Female,Punjab,Business Owner,12000.0,612,Medical,220000.0,12,12.17,19564.0,2,0,2024-10-17,4.89,0
APP103617,56,Female,Punjab,Salaried,49700.0,582,Personal,240000.0,36,12.65,8046.0,1,2,2025-06-19,0.32,1
APP104278,49,Male,Karnataka,Salaried,28600.0,542,Vehicle,167000.0,36,14.36,5737.0,2,2,2025-03-26,0.6,0
APP103444,48,Male,Karnataka,Salaried,56900.0,625,Home Renovation,109000.0,12,14.68,9822.0,1,1,2025-09-18,0.35,1
APP102699,44,Female,Telangana,Salaried,21600.0,742,Home Renovation,292000.0,24,12.26,13781.0,1,3,2024-06-20,1.28,0
APP105306,34,Male,Karnataka,Self-Employed,30300.0,774,Business Expansion,75000.0,24,12.08,3533.0,1,3,2025-02-17,0.23,0
APP105815,34,Female,Gujarat,Salaried,21000.0,791,Personal,131000.0,24,11.77,6153.0,1,1,2025-10-09,0.59,0
APP102436,44,Male,Delhi,Salaried,42300.0,537,Personal,494000.0,48,14.32,13579.0,0,0,2025-11-02,0.32,0
APP102152,30,Male,Maharashtra,Salaried,43000.0,621,Home Renovation,554000.0,60,14.36,12994.0,1,0,2025-08-16,0.6,1
APP101152,32,Male,Tamil Nadu,Business Owner,69900.0,556,Education,338000.0,24,16.05,16558.0,1,2,2024-09-02,0.47,0
APP105972,44,Female,Maharashtra,Self-Employed,12000.0,771,Business Expansion,271000.0,60,13.64,6255.0,0,1,2024-11-12,0.52,0
APP104385,25,Male,Delhi,Salaried,23700.0,689,Business Expansion,155000.0,12,15.44,14022.0,1,1,2025-08-13,1.18,0
APP102901,50,Female,West Bengal,Self-Employed,23900.0,754,Education,42000.0,48,10.9,1083.0,2,2,2024-06-16,0.14,1
APP104492,52,Male,Rajasthan,Self-Employed,12000.0,547,Business Expansion,342000.0,84,14.73,6548.0,0,2,2024-01-09,0.55,1
APP100423,53,Female,Uttar Pradesh,Business Owner,76300.0,548,Personal,443000.0,36,14.81,15316.0,0,2,2024-06-28,0.2,0
APP100139,48,Female,Delhi,Self-Employed,23900.0,658,Personal,67000.0,60,12.32,1501.0,1,3,2024-10-02,0.13,1
APP102103,51,Female,Karnataka,Salaried,41000.0,686,Medical,412000.0,12,13.02,36803.0,0,0,2024-01-20,0.9,0
APP100414,36,Male,Uttar Pradesh,Salaried,12000.0,788,Personal,490000.0,36,10.98,16037.0,2,1,2025-01-03,4.01,1
APP104179,58,Male,Telangana,Business Owner,48800.0,648,Medical,390000.0,36,13.61,13256.0,1,1,2024-07-16,0.54,1
APP103422,22,Male,Rajasthan,Salaried,20000.0,724,Vehicle,325000.0,60,11.8,7197.0,0,1,2024-07-30,0.36,0
APP101423,35,Female,Uttar Pradesh,Salaried,17200.0,734,Education,423000.0,84,15.16,8201.0,0,1,2024-02-05,0.48,1
APP105097,35,Female,Maharashtra,Self-Employed,12000.0,706,Vehicle,336000.0,24,12.02,15820.0,1,2,2025-04-10,2.64,1
APP103306,27,Female,Karnataka,Salaried,52600.0,577,Vehicle,308000.0,48,15.21,8605.0,2,1,2025-10-29,0.49,0
APP102208,44,Female,Tamil Nadu,Salaried,45300.0,700,Vehicle,203000.0,12,11.87,18024.0,1,2,2024-01-10,0.8,0
APP102924,39,Male,Telangana,Salaried,53400.0,511,Business Expansion,178000.0,36,16.37,6291.0,1,0,2025-06-02,0.24,0
APP103611,32,Male,Tamil Nadu,Self-Employed,32200.0,656,Business Expansion,340000.0,36,14.95,11778.0,0,1,2024-08-03,0.37,0
APP105580,26,Male,Maharashtra,Salaried,49500.0,790,Business Expansion,448000.0,60,10.24,9572.0,0,2,2025-11-22,0.19,0
APP101074,52,Male,Tamil Nadu,Salaried,15900.0,699,Medical,170000.0,24,12.52,8044.0,0,2,2025-02-04,0.51,0
APP104318,32,Female,Telangana,Salaried,55100.0,707,Personal,222000.0,60,13.37,5093.0,0,0,2024-09-13,0.09,0
APP102527,55,Male,Telangana,Business Owner,36600.0,642,Education,321000.0,36,13.58,10906.0,0,0,2025-03-15,0.3,1
APP104192,43,Female,Gujarat,Salaried,49300.0,531,Home Renovation,534000.0,24,16.62,26305.0,0,1,2024-03-16,0.53,0
APP105280,23,Male,Maharashtra,Salaried,31800.0,719,Personal,308000.0,12,12.35,27416.0,1,3,2025-02-12,1.72,0
APP101875,51,Female,Tamil Nadu,Self-Employed,12000.0,617,Personal,372000.0,84,12.24,6615.0,0,0,2024-05-17,0.55,0
APP105980,59,Female,Delhi,Self-Employed,40000.0,724,Vehicle,543000.0,24,11.76,25500.0,1,2,2024-12-24,1.27,1
APP104640,26,Female,Gujarat,Salaried,50600.0,749,Business Expansion,201000.0,60,11.33,4403.0,0,2,2024-07-16,0.09,0
APP104818,56,Male,Delhi,Salaried,41500.0,814,Personal,78000.0,84,10.4,1311.0,1,0,2025-08-19,0.06,0
APP100460,56,Female,Tamil Nadu,Salaried,58600.0,672,Medical,168000.0,24,13.66,8039.0,0,0,2025-07-28,0.14,1
APP100156,57,Male,West Bengal,Self-Employed,29600.0,693,Home Renovation,365000.0,24,12.69,17300.0,1,2,2024-10-18,1.17,0
APP101871,51,Female,Rajasthan,Business Owner,18000.0,521,Medical,637000.0,24,16.65,31388.0,2,0,2024-11-19,5.23,1
APP103931,-59,Male,Maharashtra,Self-Employed,12000.0,602,Education,309000.0,36,12.75,10374.0,0,1,2025-01-04,0.86,1
APP103473,59,Female,Maharashtra,Salaried,55600.0,657,Vehicle,278000.0,48,12.71,7418.0,0,1,2025-12-09,0.13,0
APP101718,21,Male,Karnataka,Salaried,,549,Education,112000.0,84,14.73,2144.0,0,3,2024-04-24,0.05,0
APP100529,45,Male,Karnataka,Salaried,36200.0,752,Business Expansion,176000.0,84,11.5,3060.0,0,2,2024-02-27,0.08,1
APP100492,55,Male,Maharashtra,Salaried,70400.0,622,Vehicle,196000.0,48,13.77,5333.0,2,0,2025-05-03,0.23,0
APP104388,41,Male,Telangana,Salaried,58800.0,555,Personal,493000.0,36,15.14,17124.0,1,1,2025-04-12,0.58,1
APP105916,29,Female,Tamil Nadu,Self-Employed,25000.0,660,Vehicle,434000.0,12,12.12,38585.0,2,1,2025-01-24,4.63,1
APP102546,23,Female,Gujarat,Self-Employed,12000.0,612,Education,210000.0,12,14.53,18908.0,1,1,2024-11-23,3.15,0
APP100721,48,Male,Karnataka,Salaried,28000.0,626,Home Renovation,479000.0,36,13.69,16299.0,2,2,2024-07-06,1.75,0
APP103914,57,Male,Tamil Nadu,Salaried,59200.0,584,Business Expansion,20000.0,48,15.29,560.0,3,1,2024-07-18,0.04,0
APP101124,29,Male,Rajasthan,Salaried,53000.0,831,Medical,194000.0,36,12.78,6516.0,2,2,2024-05-21,0.37,0
APP100087,53,Male,Uttar Pradesh,Salaried,71700.0,602,Home Renovation,248000.0,36,13.53,8420.0,1,1,2025-03-08,0.23,0
APP103933,35,Female,Maharashtra,Salaried,,682,Vehicle,558000.0,36,13.51,18939.0,2,2,2024-10-05,1.43,1
APP104715,57,Male,West Bengal,Salaried,16100.0,807,Education,190000.0,36,11.95,6306.0,0,0,2025-10-21,0.39,0
APP100940,24,Male,Maharashtra,Salaried,28100.0,647,Business Expansion,155000.0,36,12.15,5159.0,0,0,2025-01-29,0.18,0
APP102711,27,Female,Punjab,Self-Employed,23800.0,514,Personal,283000.0,48,15.23,7909.0,0,4,2025-06-04,0.33,0
APP105058,37,Female,West Bengal,Salaried,40600.0,612,Home Renovation,52000.0,12,14.54,4682.0,0,2,2024-08-31,0.12,0
APP104275,43,Male,Maharashtra,Salaried,41900.0,774,Vehicle,209000.0,12,12.54,18622.0,1,2,2025-04-13,0.89,1
APP105371,21,Male,Maharashtra,Salaried,36400.0,647,Home Renovation,201000.0,36,12.45,6719.0,1,3,2024-11-14,0.37,0
APP105404,43,Male,Tamil Nadu,Business Owner,92000.0,554,Vehicle,395000.0,24,15.14,19179.0,1,3,2024-12-31,0.42,0
APP100513,58,Male,Gujarat,Self-Employed,43600.0,671,Personal,288000.0,60,11.9,6392.0,0,1,2024-01-17,0.15,0
